id,product,city,latitude,longitude,price
22572,Diesel,CHANOT,29.192,75.925,90.59
22573,Petrol,BEHLAMBA,28.921,76.334,97.48
22574,Diesel,BEHLAMBA,28.921,76.334,90.52
22575,Petrol,GURGAON,28.43,77.081,97.29
22576,Diesel,GURGAON,28.43,77.081,90.35
22577,Petrol,BALLABHGARH,28.323,77.444,97.64
22578,Diesel,BALLABHGARH,28.323,77.444,90.69
22579,Petrol,BHURATWALA,29.419,74.796,98.6
22580,Diesel,BHURATWALA,29.419,74.796,91.6
22581,Petrol,REWARI,28.164,76.783,96.85
22582,Diesel,REWARI,28.164,76.783,89.89
22583,Petrol,JHAJJAR,28.528,76.604,97.16
22584,Diesel,JHAJJAR,28.528,76.604,90.22
22585,Petrol,GURGAON,28.418,77.042,97.29
22586,Diesel,GURGAON,28.418,77.042,90.35
22587,Petrol,JAMAL,29.312,74.96,98.47
22588,Diesel,JAMAL,29.312,74.96,91.47
22589,Petrol,YAMUNA NAGAR,30.103,77.287,97.35
22590,Diesel,YAMUNA NAGAR,30.103,77.287,90.39
22591,Petrol,NEEMLA,29.421,74.589,98.88
22592,Diesel,NEEMLA,29.421,74.589,91.87
22593,Petrol,SANDWA,28.754,75.816,97.91
22594,Diesel,SANDWA,28.754,75.816,90.93
22595,Petrol,KIRMARA,29.38,75.694,98.78
22596,Diesel,KIRMARA,29.38,75.694,91.44
22597,Petrol,MEWAT,28.279,76.952,98.07
22598,Diesel,MEWAT,28.279,76.952,90.77
22599,Petrol,ADHOYA,30.195,77.061,98.47
22600,Diesel,ADHOYA,30.195,77.061,91.15
22601,Petrol,JHAJJAR,28.73,76.733,98.32
22602,Diesel,JHAJJAR,28.73,76.733,91.01
22603,Petrol,CHIKANWAS,29.272,75.654,98.89
22604,Diesel,CHIKANWAS,29.272,75.654,91.55
22605,Petrol,BALANA,29.281,76.872,97.81
22606,Diesel,BALANA,29.281,76.872,90.46
22607,Petrol,BALANA,29.281,76.872,97.81
22608,Diesel,BALANA,29.281,76.872,90.46
22609,Petrol,BARWA,28.948,75.603,99.06
22610,Diesel,BARWA,28.948,75.603,91.72
22611,Petrol,PANIPAT,29.272,77.033,97.88
22612,Diesel,PANIPAT,29.272,77.033,90.54
22613,Petrol,SONEPAT,28.984,76.971,98.09
22614,Diesel,SONEPAT,28.984,76.971,90.78
22615,Petrol,SONEPAT,28.984,76.971,98.09
22616,Diesel,SONEPAT,28.984,76.971,90.78
22617,Petrol,CHANDAWAS,28.666,75.892,98.73
22618,Diesel,CHANDAWAS,28.666,75.892,91.42
22619,Petrol,ROHTAK,28.983,76.299,98.48
22620,Diesel,ROHTAK,28.983,76.299,91.16
22621,Petrol,YAMUNANAGAR,30.251,77.379,94.62
22622,Diesel,YAMUNANAGAR,30.251,77.379,87.24
22623,Petrol,PALWAL,27.901,77.372,94.57
22624,Diesel,PALWAL,27.901,77.372,87.22
22625,Petrol,REWARI,28.324,76.617,93.7
22626,Diesel,REWARI,28.324,76.617,86.34
22627,Petrol,FATEHABAD,29.535,75.459,94.99
22628,Diesel,FATEHABAD,29.535,75.459,87.61
22629,Petrol,TOHANA,29.694,75.886,94.79
22630,Diesel,TOHANA,29.694,75.886,87.41
22631,Petrol,NEEMLA,29.421,74.587,95.78
22632,Diesel,NEEMLA,29.421,74.587,88.37
22633,Petrol,KULTANA,28.755,76.71,94.24
22634,Diesel,KULTANA,28.755,76.71,86.89
22635,Petrol,BHIWANI,28.817,76.348,95.12
22636,Diesel,BHIWANI,28.817,76.348,87.73
22637,Petrol,GURGAON,28.417,77.041,94.19
22638,Diesel,GURGAON,28.417,77.041,86.85
22639,Petrol,KURUKSHETRA,29.957,76.797,93.82
22640,Diesel,KURUKSHETRA,29.957,76.797,89.16
22641,Petrol,PANIPAT,29.38,77.102,93.36
22642,Diesel,PANIPAT,29.38,77.102,88.66
22643,Petrol,KAGDANA,29.263,75.167,95.02
22644,Diesel,KAGDANA,29.263,75.167,90.33
22645,Petrol,AMBALA,30.4,77.017,94.16
22646,Diesel,AMBALA,30.4,77.017,89.49
22647,Petrol,SOHNA,28.208,77.189,93.89
22648,Diesel,SOHNA,28.208,77.189,89.24
22649,Petrol,FIROZPUR-JHIRKH,27.751,76.946,93.9
22650,Diesel,FIROZPUR-JHIRKH,27.751,76.946,89.26
22651,Petrol,FARMANA KHAS,29.059,76.358,93.96
22652,Diesel,FARMANA KHAS,29.059,76.358,89.29
22653,Petrol,MEWAT,28.225,76.95,93.64
22654,Diesel,MEWAT,28.225,76.95,89
22655,Petrol,PANIPAT,29.39,77.137,93.34
22656,Diesel,PANIPAT,29.39,77.137,88.65
22657,Petrol,REWARI-NARNAUL,28.189,76.524,93.36
22658,Diesel,REWARI-NARNAUL,28.189,76.524,88.68
22659,Petrol,MYNA,28.841,76.583,94.01
22660,Diesel,MYNA,28.841,76.583,89.34
22661,Petrol,DHARUHERA,28.167,76.721,93.38
22662,Diesel,DHARUHERA,28.167,76.721,88.71
22663,Petrol,KARNAL,29.556,76.799,93.21
22664,Diesel,KARNAL,29.556,76.799,88.49
22665,Petrol,KARNAL,29.556,76.799,93.21
22666,Diesel,KARNAL,29.556,76.799,88.49
22667,Petrol,KANINA,28.241,76.26,93.65
22668,Diesel,KANINA,28.241,76.26,89.01
22669,Petrol,SONEPAT,28.885,76.948,94.33
22670,Diesel,SONEPAT,28.885,76.948,86.17
22671,Petrol,MALRA,28.334,76.167,94.25
22672,Diesel,MALRA,28.334,76.167,86.11
22673,Petrol,LAWAN,28.331,76.16,94.25
22674,Diesel,LAWAN,28.331,76.16,86.11
22675,Petrol,LAHLI,28.855,76.461,94.5
22676,Diesel,LAHLI,28.855,76.461,86.33
22677,Petrol,BANI,29.585,74.583,95.94
22678,Diesel,BANI,29.585,74.583,87.74
22679,Petrol,KARNAL,29.708,77.096,93.93
22680,Diesel,KARNAL,29.708,77.096,85.75
22681,Petrol,BAWAL,28.12,76.489,93.88
22682,Diesel,BAWAL,28.12,76.489,85.7
22683,Petrol,KARNAL,29.672,76.978,93.88
22684,Diesel,KARNAL,29.672,76.978,85.69
22685,Petrol,KARNAL,29.775,76.997,93.94
22686,Diesel,KARNAL,29.775,76.997,85.76
22687,Petrol,SONEPAT,28.803,76.938,94.41
22688,Diesel,SONEPAT,28.803,76.938,86.25
22689,Petrol,YAMUNANAGAR,30.135,77.26,94.45
22690,Diesel,YAMUNANAGAR,30.135,77.26,86.29
22691,Petrol,YAMUNANAGAR,30.045,77.168,94.41
22692,Diesel,YAMUNANAGAR,30.045,77.168,86.25
22693,Petrol,REWARI,28.322,76.408,94
22694,Diesel,REWARI,28.322,76.408,85.85
22695,Petrol,BITHMARA,29.518,75.926,94.59
22696,Diesel,BITHMARA,29.518,75.926,86.42
22697,Petrol,YAMUNANAGAR,30.128,77.384,97.46
22698,Diesel,YAMUNANAGAR,30.128,77.384,90.49
22699,Petrol,MAHENDERGARH,27.965,76.083,97.25
22700,Diesel,MAHENDERGARH,27.965,76.083,90.3
22701,Petrol,MAHENDERGARH,28.164,76.082,97.28
22702,Diesel,MAHENDERGARH,28.164,76.082,90.33
22703,Petrol,HISSAR,29.179,75.73,97.82
22704,Diesel,HISSAR,29.179,75.73,90.84
22705,Petrol,REWARI,28.279,76.375,96.88
22706,Diesel,REWARI,28.279,76.375,89.93
22707,Petrol,REWARI,28.215,76.768,96.82
22708,Diesel,REWARI,28.215,76.768,89.86
22709,Petrol,YAMUNANAGAR,30.215,77.295,97.46
22710,Diesel,YAMUNANAGAR,30.215,77.295,90.49
22711,Petrol,GURGAON,28.464,77.037,97.29
22712,Diesel,GURGAON,28.464,77.037,90.35
22713,Petrol,MEWAT,27.968,77.008,97.35
22714,Diesel,MEWAT,27.968,77.008,90.41
22715,Petrol,YAMUNANAGAR,30.292,77.404,97.72
22716,Diesel,YAMUNANAGAR,30.292,77.404,90.74
22717,Petrol,NEJA DELA KALAN,29.566,75.025,98.35
22718,Diesel,NEJA DELA KALAN,29.566,75.025,91.36
22719,Petrol,GORIWALA,29.774,74.764,98.78
22720,Diesel,GORIWALA,29.774,74.764,91.77
22721,Petrol,REWARI,28.359,76.626,97.93
22722,Diesel,REWARI,28.359,76.626,90.62
22723,Petrol,GANGOLI,29.296,76.528,98
22724,Diesel,GANGOLI,29.296,76.528,90.68
22725,Petrol,GURERA,28.919,75.497,99.22
22726,Diesel,GURERA,28.919,75.497,91.88
22727,Petrol,ATELI,28.138,76.266,98.05
22728,Diesel,ATELI,28.138,76.266,90.75
22729,Petrol,FIROZPURZHIRKHA,27.673,76.947,98.35
22730,Diesel,FIROZPURZHIRKHA,27.673,76.947,91.05
22731,Petrol,HATHIN,27.993,77.269,98.56
22732,Diesel,HATHIN,27.993,77.269,91.25
22733,Petrol,GURGAON,28.501,76.896,98.19
22734,Diesel,GURGAON,28.501,76.896,90.89
22735,Petrol,MASOODPUR,28.742,76.519,98.39
22736,Diesel,MASOODPUR,28.742,76.519,91.08
22737,Petrol,SUNGARPUR,28.754,75.87,98.93
22738,Diesel,SUNGARPUR,28.754,75.87,91.59
22739,Petrol,YAMUNANAGAR,30.168,77.457,98.67
22740,Diesel,YAMUNANAGAR,30.168,77.457,91.33
22741,Petrol,GUSAINA,29.237,75.08,99.49
22742,Diesel,GUSAINA,29.237,75.08,92.14
22743,Petrol,BHAINSRU KHURD,28.81,76.806,98.36
22744,Diesel,BHAINSRU KHURD,28.81,76.806,91.04
22745,Petrol,REWARI,28.123,76.744,97.9
22746,Diesel,REWARI,28.123,76.744,90.58
22747,Petrol,FARIDABAD,28.351,77.391,94.46
22748,Diesel,FARIDABAD,28.351,77.391,87.11
22749,Petrol,AMBALA,30.42,76.937,94.57
22750,Diesel,AMBALA,30.42,76.937,87.2
22751,Petrol,LOHARWADA,28.625,76.332,94.16
22752,Diesel,LOHARWADA,28.625,76.332,86.82
22753,Petrol,ISMAILA,28.784,76.754,94.36
22754,Diesel,ISMAILA,28.784,76.754,87
22755,Petrol,PALWAL,27.943,77.35,94.53
22756,Diesel,PALWAL,27.943,77.35,87.17
22757,Petrol,PALWAL,28.125,77.3,94.45
22758,Diesel,PALWAL,28.125,77.3,87.1
22759,Petrol,KURUKSHETRA,30.153,76.849,94.23
22760,Diesel,KURUKSHETRA,30.153,76.849,86.87
22761,Petrol,SONEPAT,28.889,77.115,94.04
22762,Diesel,SONEPAT,28.889,77.115,86.68
22763,Petrol,REWARI,28.205,76.689,93.68
22764,Diesel,REWARI,28.205,76.689,86.31
22765,Petrol,HODAL,27.906,77.351,94.17
22766,Diesel,HODAL,27.906,77.351,89.52
22767,Petrol,NEEMLA,29.412,74.584,95.48
22768,Diesel,NEEMLA,29.412,74.584,90.77
22769,Petrol,SONEPAT,29.06,77.064,93.63
22770,Diesel,SONEPAT,29.06,77.064,88.97
22771,Petrol,SONEPAT,29.06,77.064,93.63
22772,Diesel,SONEPAT,29.06,77.064,88.97
22773,Petrol,BAWAL,28.044,76.517,93.35
22774,Diesel,BAWAL,28.044,76.517,88.67
22775,Petrol,KABOOLPUR,28.748,76.573,93.9
22776,Diesel,KABOOLPUR,28.748,76.573,89.26
22777,Petrol,BHIWANI JONPAL,28.797,76.108,94.1
22778,Diesel,BHIWANI JONPAL,28.797,76.108,89.45
22779,Petrol,PALWAL,28.262,77.288,94.07
22780,Diesel,PALWAL,28.262,77.288,89.42
22781,Petrol,GURGAON,28.468,77.056,93.89
22782,Diesel,GURGAON,28.468,77.056,89.25
22783,Petrol,KURUKSHETRA,29.977,77.07,93.7
22784,Diesel,KURUKSHETRA,29.977,77.07,89.04
22785,Petrol,JHAJJAR,28.45,76.657,93.57
22786,Diesel,JHAJJAR,28.45,76.657,88.93
22787,Petrol,SONEPAT,29.155,77.096,93.57
22788,Diesel,SONEPAT,29.155,77.096,88.91
22789,Petrol,KARNAL,29.786,76.922,93.49
22790,Diesel,KARNAL,29.786,76.922,88.82
22791,Petrol,PANIPAT,29.33,76.728,93.37
22792,Diesel,PANIPAT,29.33,76.728,88.68
22793,Petrol,PANIPAT,29.33,76.728,93.37
22794,Diesel,PANIPAT,29.33,76.728,88.68
22795,Petrol,REWARI,28.174,76.705,93.85
22796,Diesel,REWARI,28.174,76.705,85.68
22797,Petrol,REWARI,28.245,76.611,93.9
22798,Diesel,REWARI,28.245,76.611,85.74
22799,Petrol,MAHENDERGARH,28.347,75.943,94.5
22800,Diesel,MAHENDERGARH,28.347,75.943,86.35
22801,Petrol,JHAJJAR,28.379,76.709,94.06
22802,Diesel,JHAJJAR,28.379,76.709,85.91
22803,Petrol,GOHANA,27.989,77.041,94.51
22804,Diesel,GOHANA,27.989,77.041,86.36
22805,Petrol,PANIPAT,29.229,77.058,93.93
22806,Diesel,PANIPAT,29.229,77.058,85.75
22807,Petrol,PANIPAT,29.229,77.058,93.93
22808,Diesel,PANIPAT,29.229,77.058,85.75
22809,Petrol,MEWAT,28.161,76.958,94.24
22810,Diesel,MEWAT,28.161,76.958,86.1
22811,Petrol,KARNAL,29.611,76.982,93.88
22812,Diesel,KARNAL,29.611,76.982,85.69
22813,Petrol,BAHADURGARH,28.692,76.692,94.32
22814,Diesel,BAHADURGARH,28.692,76.692,86.17
22815,Petrol,JHAJJAR,28.463,76.656,94.07
22816,Diesel,JHAJJAR,28.463,76.656,85.93
22817,Petrol,KHARI SURERA,29.389,74.672,95.87
22818,Diesel,KHARI SURERA,29.389,74.672,87.67
22819,Petrol,NARWANA,29.593,76.121,94.39
22820,Diesel,NARWANA,29.593,76.121,86.23
22821,Petrol,MAKRANI,28.509,76.278,94.24
22822,Diesel,MAKRANI,28.509,76.278,86.1
22823,Petrol,DOHKA HARIYA,28.604,76.082,97.4
22824,Diesel,DOHKA HARIYA,28.604,76.082,90.45
22825,Petrol,DHANANA,28.919,76.161,97.58
22826,Diesel,DHANANA,28.919,76.161,90.61
22827,Petrol,DHANSU,29.206,75.779,97.76
22828,Diesel,DHANSU,29.206,75.779,90.79
22829,Petrol,KARNAL,29.889,77.019,97.02
22830,Diesel,KARNAL,29.889,77.019,90.06
22831,Petrol,KHANAK,28.913,75.857,97.8
22832,Diesel,KHANAK,28.913,75.857,90.83
22833,Petrol,NAVRANG,29.934,74.932,98.78
22834,Diesel,NAVRANG,29.934,74.932,91.78
22835,Petrol,SAFFIDON,29.4,76.65,96.86
22836,Diesel,SAFFIDON,29.4,76.65,89.89
22837,Petrol,RAIPUR,29.142,75.828,97.82
22838,Diesel,RAIPUR,29.142,75.828,90.84
22839,Petrol,KANINA,28.324,76.323,96.97
22840,Diesel,KANINA,28.324,76.323,90.03
22841,Petrol,SONEPAT,29.139,77.029,96.97
22842,Diesel,SONEPAT,29.139,77.029,90.01
22843,Petrol,SONEPAT,28.899,77.035,97.22
22844,Diesel,SONEPAT,28.899,77.035,90.26
22845,Petrol,SONEPAT,29.126,76.673,96.99
22846,Diesel,SONEPAT,29.126,76.673,90.04
22847,Petrol,SONEPAT,29.126,76.673,98.04
22848,Diesel,SONEPAT,29.126,76.673,90.73
22849,Petrol,FEROZPURZHIRKHA,27.679,76.9,98.35
22850,Diesel,FEROZPURZHIRKHA,27.679,76.9,91.05
22851,Petrol,JALALPURA KHURD,29.302,76.285,98.15
22852,Diesel,JALALPURA KHURD,29.302,76.285,90.83
22853,Petrol,BAHABALPUR,29.279,75.806,98.66
22854,Diesel,BAHABALPUR,29.279,75.806,91.32
22855,Petrol,KARNAL,29.784,77.11,97.92
22856,Diesel,KARNAL,29.784,77.11,90.58
22857,Petrol,REWARI,28.33,76.462,97.91
22858,Diesel,REWARI,28.33,76.462,90.59
22859,Petrol,BHIRDANA,29.557,75.548,98.91
22860,Diesel,BHIRDANA,29.557,75.548,91.57
22861,Petrol,KARNAL,29.507,76.971,97.66
22862,Diesel,KARNAL,29.507,76.971,90.29
22863,Petrol,GURGAON,28.45,77.039,98.34
22864,Diesel,GURGAON,28.45,77.039,91.04
22865,Petrol,BALLABHGARH,28.356,77.272,98.65
22866,Diesel,BALLABHGARH,28.356,77.272,91.34
22867,Petrol,DHARUHERA,28.226,76.83,97.91
22868,Diesel,DHARUHERA,28.226,76.83,90.59
22869,Petrol,BALLABHGARH,28.258,77.361,98.57
22870,Diesel,BALLABHGARH,28.258,77.361,91.26
22871,Petrol,KAITHAL,29.74,76.379,98.09
22872,Diesel,KAITHAL,29.74,76.379,90.77
22873,Petrol,KAITHAL,29.74,76.379,93.94
22874,Diesel,KAITHAL,29.74,76.379,86.58
22875,Petrol,MAHENDERGARH,28.283,76.15,93.98
22876,Diesel,MAHENDERGARH,28.283,76.15,86.64
22877,Petrol,NEOLI KALAN,29.188,75.615,94.85
22878,Diesel,NEOLI KALAN,29.188,75.615,87.47
22879,Petrol,KAITHAL,29.566,76.505,93.75
22880,Diesel,KAITHAL,29.566,76.505,86.37
22881,Petrol,KAITHAL,29.566,76.505,93.75
22882,Diesel,KAITHAL,29.566,76.505,86.37
22883,Petrol,KALENIA,29.532,74.981,95.29
22884,Diesel,KALENIA,29.532,74.981,87.9
22885,Petrol,KOTLI,29.525,75.168,95.07
22886,Diesel,KOTLI,29.525,75.168,87.69
22887,Petrol,KAITHAL,29.697,76.67,93.79
22888,Diesel,KAITHAL,29.697,76.67,86.42
22889,Petrol,ROORKI,28.929,76.731,94.2
22890,Diesel,ROORKI,28.929,76.731,86.84
22891,Petrol,REWARI,28.144,76.386,93.46
22892,Diesel,REWARI,28.144,76.386,88.8
22893,Petrol,KURUKSHETRA,30.114,76.669,94.04
22894,Diesel,KURUKSHETRA,30.114,76.669,89.38
22895,Petrol,KARNAL,29.838,76.975,93.53
22896,Diesel,KARNAL,29.838,76.975,88.87
22897,Petrol,LIJWANA KALAN,29.139,76.441,93.86
22898,Diesel,LIJWANA KALAN,29.139,76.441,89.2
22899,Petrol,JHAJJAR,28.604,76.463,93.82
22900,Diesel,JHAJJAR,28.604,76.463,89.17
22901,Petrol,GURGAON,28.409,77.091,93.89
22902,Diesel,GURGAON,28.409,77.091,89.25
22903,Petrol,REWARI,28.074,76.584,93.35
22904,Diesel,REWARI,28.074,76.584,88.67
22905,Petrol,REWARI,28.174,76.676,93.4
22906,Diesel,REWARI,28.174,76.676,88.74
22907,Petrol,KALUWAS,28.813,76.156,94.21
22908,Diesel,KALUWAS,28.813,76.156,89.56
22909,Petrol,BAWANI KHERA,28.99,76.013,94.27
22910,Diesel,BAWANI KHERA,28.99,76.013,89.6
22911,Petrol,PALWAL,28.17,77.367,94.15
22912,Diesel,PALWAL,28.17,77.367,89.5
22913,Petrol,HODAL,28.076,77.383,94.12
22914,Diesel,HODAL,28.076,77.383,89.46
22915,Petrol,REWARI,28.29,76.379,93.47
22916,Diesel,REWARI,28.29,76.379,88.81
22917,Petrol,ROHTAK,28.869,76.572,93.95
22918,Diesel,ROHTAK,28.869,76.572,89.28
22919,Petrol,SIWANI,28.792,75.538,94.82
22920,Diesel,SIWANI,28.792,75.538,90.13
22921,Petrol,ROHTAK,28.9,76.547,94.45
22922,Diesel,ROHTAK,28.9,76.547,86.28
22923,Petrol,BHAKHTAWARPURA,28.864,75.622,95.2
22924,Diesel,BHAKHTAWARPURA,28.864,75.622,87.02
22925,Petrol,RAHIMPUR,28.405,75.793,94.65
22926,Diesel,RAHIMPUR,28.405,75.793,86.5
22927,Petrol,REWARI,28.163,76.685,93.85
22928,Diesel,REWARI,28.163,76.685,85.67
22929,Petrol,PALWAL,28.048,77.366,94.76
22930,Diesel,PALWAL,28.048,77.366,86.6
22931,Petrol,PALWAL,27.942,77.348,94.77
22932,Diesel,PALWAL,27.942,77.348,86.62
22933,Petrol,NARNAUL,28.043,76.092,94.27
22934,Diesel,NARNAUL,28.043,76.092,86.13
22935,Petrol,YAMUNANAGAR,30.176,77.402,94.63
22936,Diesel,YAMUNANAGAR,30.176,77.402,86.46
22937,Petrol,GURGAON,28.395,76.917,94.18
22938,Diesel,GURGAON,28.395,76.917,86.05
22939,Petrol,YAMUNANAGAR,30.181,77.465,94.72
22940,Diesel,YAMUNANAGAR,30.181,77.465,86.54
22941,Petrol,PANIPAT,29.3,76.727,93.87
22942,Diesel,PANIPAT,29.3,76.727,85.68
22943,Petrol,PANIPAT,29.3,76.727,93.87
22944,Diesel,PANIPAT,29.3,76.727,85.68
22945,Petrol,BALLABHGARH,28.298,77.404,94.78
22946,Diesel,BALLABHGARH,28.298,77.404,86.62
22947,Petrol,FARIDABAD,28.364,77.259,94.7
22948,Diesel,FARIDABAD,28.364,77.259,86.55
22949,Petrol,REWARI,28.203,76.698,96.78
22950,Diesel,REWARI,28.203,76.698,89.81
22951,Petrol,JHAJJAR,28.62,76.735,97.21
22952,Diesel,JHAJJAR,28.62,76.735,90.27
22953,Petrol,PALWAL,27.963,77.237,97.51
22954,Diesel,PALWAL,27.963,77.237,90.56
22955,Petrol,PANIPAT,29.385,77.092,96.7
22956,Diesel,PANIPAT,29.385,77.092,89.7
22957,Petrol,KAITHAL,29.869,76.584,97.14
22958,Diesel,KAITHAL,29.869,76.584,90.18
22959,Petrol,SUDHIWAS,28.619,75.575,97.94
22960,Diesel,SUDHIWAS,28.619,75.575,90.97
22961,Petrol,DAULATPUR,29.455,75.873,97.58
22962,Diesel,DAULATPUR,29.455,75.873,90.61
22963,Petrol,KARNAL,29.504,76.973,96.65
22964,Diesel,KARNAL,29.504,76.973,89.64
22965,Petrol,KARNAL,29.504,76.973,96.65
22966,Diesel,KARNAL,29.504,76.973,89.64
22967,Petrol,SAHU,29.479,75.824,97.62
22968,Diesel,SAHU,29.479,75.824,90.64
22969,Petrol,BALLABHGARH,28.292,77.419,97.68
22970,Diesel,BALLABHGARH,28.292,77.419,90.72
22971,Petrol,GURGAON,28.484,77,97.29
22972,Diesel,GURGAON,28.484,77,90.35
22973,Petrol,CHAUTALA,29.769,74.486,100.26
22974,Diesel,CHAUTALA,29.769,74.486,92.89
22975,Petrol,CHAUTALA,29.791,74.533,100.26
22976,Diesel,CHAUTALA,29.791,74.533,92.89
22977,Petrol,REWARI,28.235,76.685,97.85
22978,Diesel,REWARI,28.235,76.685,90.53
22979,Petrol,BAWAL,28.042,76.514,97.8
22980,Diesel,BAWAL,28.042,76.514,90.46
22981,Petrol,KARNAL,29.941,77.185,98.1
22982,Diesel,KARNAL,29.941,77.185,90.78
22983,Petrol,BALLABHGARH,28.308,77.375,98.73
22984,Diesel,BALLABHGARH,28.308,77.375,91.41
22985,Petrol,REWARI,28.233,76.572,97.91
22986,Diesel,REWARI,28.233,76.572,90.59
22987,Petrol,GORAKHPUR,29.435,75.675,98.84
22988,Diesel,GORAKHPUR,29.435,75.675,91.5
22989,Petrol,GURGAON,28.437,76.863,98.08
22990,Diesel,GURGAON,28.437,76.863,90.78
22991,Petrol,NUH,28.08,76.998,98.28
22992,Diesel,NUH,28.08,76.998,90.97
22993,Petrol,GANGA,29.784,74.642,100
22994,Diesel,GANGA,29.784,74.642,92.63
22995,Petrol,ABUB SEHAR,29.871,74.622,100.04
22996,Diesel,ABUB SEHAR,29.871,74.622,92.67
22997,Petrol,LOHARU,28.423,75.774,98.71
22998,Diesel,LOHARU,28.423,75.774,91.39
22999,Petrol,GURGAON,28.392,76.862,93.86
23000,Diesel,GURGAON,28.392,76.862,86.52
23001,Petrol,NARNAUL,28.18,76.126,94.12
23002,Diesel,NARNAUL,28.18,76.126,86.78
23003,Petrol,REWARI,28.201,76.65,93.68
23004,Diesel,REWARI,28.201,76.65,86.31
23005,Petrol,REWARI,28.441,76.432,93.87
23006,Diesel,REWARI,28.441,76.432,86.53
23007,Petrol,HODAL,27.951,77.28,94.41
23008,Diesel,HODAL,27.951,77.28,87.06
23009,Petrol,GANGA,29.779,74.674,95.85
23010,Diesel,GANGA,29.779,74.674,88.44
23011,Petrol,BAWAL,28.08,76.571,93.65
23012,Diesel,BAWAL,28.08,76.571,86.27
23013,Petrol,KURUKSHETRA,30.175,76.79,94.24
23014,Diesel,KURUKSHETRA,30.175,76.79,86.87
23015,Petrol,MANKAWAS,28.634,76.169,94.31
23016,Diesel,MANKAWAS,28.634,76.169,86.96
23017,Petrol,KURUKSHETRA,30.029,77.056,93.7
23018,Diesel,KURUKSHETRA,30.029,77.056,89.04
23019,Petrol,BAHADURGARH,28.648,76.794,93.81
23020,Diesel,BAHADURGARH,28.648,76.794,89.17
23021,Petrol,BUDAIN,29.427,76.136,93.89
23022,Diesel,BUDAIN,29.427,76.136,89.22
23023,Petrol,NANGAL SIROHI,28.17,76.125,93.82
23024,Diesel,NANGAL SIROHI,28.17,76.125,89.18
23025,Petrol,JHAJJAR,28.491,76.778,93.79
23026,Diesel,JHAJJAR,28.491,76.778,89.15
23027,Petrol,ALIKA,29.735,75.431,94.67
23028,Diesel,ALIKA,29.735,75.431,89.98
23029,Petrol,KADMA,28.442,76.013,93.97
23030,Diesel,KADMA,28.442,76.013,89.33
23031,Petrol,PANCHKULA,30.706,76.866,94.53
23032,Diesel,PANCHKULA,30.706,76.866,89.85
23033,Petrol,GURGAON,28.414,76.897,93.6
23034,Diesel,GURGAON,28.414,76.897,88.96
23035,Petrol,PANIPAT,29.317,76.853,93.3
23036,Diesel,PANIPAT,29.317,76.853,88.59
23037,Petrol,PANIPAT,29.317,76.853,93.3
23038,Diesel,PANIPAT,29.317,76.853,88.59
23039,Petrol,PALWAL,28.181,77.316,94.07
23040,Diesel,PALWAL,28.181,77.316,89.42
23041,Petrol,REWARI,28.374,76.348,93.55
23042,Diesel,REWARI,28.374,76.348,88.91
23043,Petrol,SONIPAT,29.036,77.106,93.63
23044,Diesel,SONIPAT,29.036,77.106,88.97
23045,Petrol,KURUKSHETRA,30.002,77.08,93.7
23046,Diesel,KURUKSHETRA,30.002,77.08,89.04
23047,Petrol,YAMUNANAGAR,30.132,77.28,94.45
23048,Diesel,YAMUNANAGAR,30.132,77.28,86.29
23049,Petrol,KURUKSHETRA,29.955,76.845,94.2
23050,Diesel,KURUKSHETRA,29.955,76.845,86.04
23051,Petrol,MAHENDERGARH,27.854,76.198,94.56
23052,Diesel,MAHENDERGARH,27.854,76.198,86.41
23053,Petrol,CHARKHI DADRI,28.625,76.332,94.36
23054,Diesel,CHARKHI DADRI,28.625,76.332,86.22
23055,Petrol,BHADURGARH,28.663,76.922,94.48
23056,Diesel,BHADURGARH,28.663,76.922,86.34
23057,Petrol,KURUKSHETRA,30.031,77.023,94.2
23058,Diesel,KURUKSHETRA,30.031,77.023,86.04
23059,Petrol,HANSPUR,29.652,75.354,95.21
23060,Diesel,HANSPUR,29.652,75.354,87.03
23061,Petrol,PANIPAT,29.319,76.67,93.87
23062,Diesel,PANIPAT,29.319,76.67,85.68
23063,Petrol,PANIPAT,29.319,76.67,93.87
23064,Diesel,PANIPAT,29.319,76.67,85.68
23065,Petrol,SONIPAT,29.136,77.017,94.07
23066,Diesel,SONIPAT,29.136,77.017,85.91
23067,Petrol,YAMUNANAGAR,30.251,77.485,94.79
23068,Diesel,YAMUNANAGAR,30.251,77.485,86.62
23069,Petrol,AMBALA,30.38,76.788,94.64
23070,Diesel,AMBALA,30.38,76.788,86.47
23071,Petrol,GURGAON,28.461,77.084,94.39
23072,Diesel,GURGAON,28.461,77.084,86.25
23073,Petrol,HISAR,29.142,75.791,94.92
23074,Diesel,HISAR,29.142,75.791,86.74
23075,Petrol,DEWANA,29.693,75.735,97.82
23076,Diesel,DEWANA,29.693,75.735,90.84
23077,Petrol,VILL-BAINSI,29.034,76.426,97.32
23078,Diesel,VILL-BAINSI,29.034,76.426,90.35
23079,Petrol,BHIRDANA,29.511,75.547,98.09
23080,Diesel,BHIRDANA,29.511,75.547,91.11
23081,Petrol,RUPAWAS,29.356,75.051,98.35
23082,Diesel,RUPAWAS,29.356,75.051,91.36
23083,Petrol,JANDWALA BISHNO,29.78,74.589,98.95
