id,product,city,latitude,longitude,price,location
14593,Petrol,VILL. SAMKAR,32.051129,75.9606002,93.88,0101000020E6100000FDE142797AFD5240487023658B064040
14594,Diesel,VILL. SAMKAR,32.051129,75.9606002,86.24,0101000020E6100000FDE142797AFD5240487023658B064040
14595,Petrol,BADUKHAR,32.0374809,75.8336207,93.78,0101000020E610000031F1A20A5AF55240C1DC932CCC044040
14596,Diesel,BADUKHAR,32.0374809,75.8336207,86.15,0101000020E610000031F1A20A5AF55240C1DC932CCC044040
14597,Petrol,LAMBA KHATAL,31.2099139,77.7843511,95.03,0101000020E610000039C5F4CE32725340CF79D7EABC353F40
14598,Diesel,LAMBA KHATAL,31.2099139,77.7843511,87.41,0101000020E610000039C5F4CE32725340CF79D7EABC353F40
14599,Petrol,VILL. PHER,32.1006007,76.1410414,94.02,0101000020E6100000741882D206095340343AD67BE00C4040
14600,Diesel,VILL. PHER,32.1006007,76.1410414,86.36,0101000020E6100000741882D206095340343AD67BE00C4040
14601,Petrol,NAGAR,32.102748,77.156932,95.03,0101000020E610000089EC832C0B4A53405DDDB1D8260D4040
14602,Diesel,NAGAR,32.102748,77.156932,87.41,0101000020E610000089EC832C0B4A53405DDDB1D8260D4040
14603,Petrol,GUMMA,30.8035517,77.7280844,95.03,0101000020E610000094AE4FEF986E53402C257090B5CD3E40
14604,Diesel,GUMMA,30.8035517,77.7280844,87.41,0101000020E610000094AE4FEF986E53402C257090B5CD3E40
14605,Petrol,SHUBHKHERA,30.44474,77.62346,94.92,0101000020E61000004E97C5C4E667534019390B7BDA713E40
14606,Diesel,SHUBHKHERA,30.44474,77.62346,87.17,0101000020E61000004E97C5C4E667534019390B7BDA713E40
14607,Petrol,GORA GAGAL,31.63266,76.957118,94.27,0101000020E61000006D1ADB6B413D5340C47C7901F6A13F40
14608,Diesel,GORA GAGAL,31.63266,76.957118,86.58,0101000020E61000006D1ADB6B413D5340C47C7901F6A13F40
14609,Petrol,VILL. CHHANNI,32.2014857,75.6594817,93.99,0101000020E6100000DF73BBF234EA52404B0E8E48CA194040
14610,Diesel,VILL. CHHANNI,32.2014857,75.6594817,86.37,0101000020E6100000DF73BBF234EA52404B0E8E48CA194040
14611,Petrol,VILL. BAROHA,31.387611,76.670361,93.76,0101000020E6100000E3E0D231E72A5340E29178793A633F40
14612,Diesel,VILL. BAROHA,31.387611,76.670361,86.11,0101000020E6100000E3E0D231E72A5340E29178793A633F40
14613,Petrol,ON KHADRI,30.60852,77.38898,94.93,0101000020E610000014B35E0CE558534040F67AF7C79B3E40
14614,Diesel,ON KHADRI,30.60852,77.38898,87.15,0101000020E610000014B35E0CE558534040F67AF7C79B3E40
14615,Petrol,VILL. BALAH,32.251936,76.026032,94.17,0101000020E610000091291F82AA015340B05758703F204040
14616,Diesel,VILL. BALAH,32.251936,76.026032,86.52,0101000020E610000091291F82AA015340B05758703F204040
14617,Petrol,SIHUNTA JERAI,32.309494,76.082402,94.38,0101000020E610000000C80913460553407427D87F9D274040
14618,Diesel,SIHUNTA JERAI,32.309494,76.082402,86.67,0101000020E610000000C80913460553407427D87F9D274040
14619,Petrol,HAAT BAJAURA,31.842562,77.17131,95.02,0101000020E610000094DE37BEF64A534034DAAA24B2D73F40
14620,Diesel,HAAT BAJAURA,31.842562,77.17131,87.17,0101000020E610000094DE37BEF64A534034DAAA24B2D73F40
14621,Petrol,MOHAL MAJETHAL,31.606246,76.927864,94.14,0101000020E6100000B0C8AF1F623B5340B05417F0329B3F40
14622,Diesel,MOHAL MAJETHAL,31.606246,76.927864,86.46,0101000020E6100000B0C8AF1F623B5340B05417F0329B3F40
14623,Petrol,MOHAL KATIPARI,31.884513,76.913399,94.7,0101000020E6100000BE4C1421753A534008E3A7716FE23F40
14624,Diesel,MOHAL KATIPARI,31.884513,76.913399,86.92,0101000020E6100000BE4C1421753A534008E3A7716FE23F40
14625,Petrol,GAGRET,31.656029,76.066086,93.31,0101000020E61000004D2EC6C03A045340433A3C84F1A73F40
14626,Diesel,GAGRET,31.656029,76.066086,85.67,0101000020E61000004D2EC6C03A045340433A3C84F1A73F40
14627,Petrol,MOGINAND,30.5151996613,77.2371902466,94.28,0101000020E6100000F00400202E4F53409B310020E4833E40
14628,Diesel,MOGINAND,30.5151996613,77.2371902466,86.64,0101000020E6100000F00400202E4F53409B310020E4833E40
14629,Petrol,NALKA,31.004961,76.729836,93.5,0101000020E610000062DC0DA2B52E534066C1C41F45013F40
14630,Diesel,NALKA,31.004961,76.729836,85.88,0101000020E610000062DC0DA2B52E534066C1C41F45013F40
14631,Petrol,VIL. KHAYLAGE,31.774331,76.738676,94.22,0101000020E6100000C495B377462F53406B47718E3AC63F40
14632,Diesel,VIL. KHAYLAGE,31.774331,76.738676,86.47,0101000020E6100000C495B377462F53406B47718E3AC63F40
14633,Petrol,TANDA KACHIYARI,32.1109753,76.306803,93.92,0101000020E610000024D40CA9A2135340F7144A70340E4040
14634,Diesel,TANDA KACHIYARI,32.1109753,76.306803,86.25,0101000020E610000024D40CA9A2135340F7144A70340E4040
14635,Petrol,VILL. AJIWALA,30.473288,77.582733,94.81,0101000020E610000033535A7F4B655340D996016729793E40
14636,Diesel,VILL. AJIWALA,30.473288,77.582733,87.07,0101000020E610000033535A7F4B655340D996016729793E40
14637,Petrol,VILL. PARWAT,32.4148236,75.9683296,94.47,0101000020E6100000ECEFB61CF9FD5240F3CD91F018354040
14638,Diesel,VILL. PARWAT,32.4148236,75.9683296,86.75,0101000020E6100000ECEFB61CF9FD5240F3CD91F018354040
14639,Petrol,VILL. HAWANI,31.635499,76.844184,94.24,0101000020E61000009DF3531C0736534005A4FD0FB0A23F40
14640,Diesel,VILL. HAWANI,31.635499,76.844184,86.5,0101000020E61000009DF3531C0736534005A4FD0FB0A23F40
14641,Petrol,VILL. KEYLONG,32.573748,77.018482,95.02,0101000020E6100000246420CF2E4153409D12109370494040
14642,Diesel,VILL. KEYLONG,32.573748,77.018482,87.41,0101000020E6100000246420CF2E4153409D12109370494040
14643,Petrol,SARHAKAR,31.712222,76.524111,93.84,0101000020E6100000541EDD088B215340E17D552E54B63F40
14644,Diesel,SARHAKAR,31.712222,76.524111,86.16,0101000020E6100000541EDD088B215340E17D552E54B63F40
14645,Petrol,NARKANDA,31.24615151,77.447036,95.03,0101000020E61000009E08E23C9C5C53409F4F0DC9033F3F40
14646,Diesel,NARKANDA,31.24615151,77.447036,87.41,0101000020E61000009E08E23C9C5C53409F4F0DC9033F3F40
14647,Petrol,BAROG,30.85532,77.11545,94.53,0101000020E6100000AF946588634753405E9D6340F6DA3E40
14648,Diesel,BAROG,30.85532,77.11545,86.77,0101000020E6100000AF946588634753405E9D6340F6DA3E40
14649,Petrol,KULLU,31.958055,77.116297,95.03,0101000020E6100000DEE7F86871475340F0C4AC1743F53F40
14650,Diesel,KULLU,31.958055,77.116297,87.35,0101000020E6100000DEE7F86871475340F0C4AC1743F53F40
14651,Petrol,BANJAR,31.665812,77.303936,95.03,0101000020E6100000EE04FBAF73535340CB48BDA772AA3F40
14652,Diesel,BANJAR,31.665812,77.303936,87.18,0101000020E6100000EE04FBAF73535340CB48BDA772AA3F40
14653,Petrol,DHARAMSHAL,31.827565,76.082197,93.42,0101000020E610000013B534B7420553407250C24CDBD33F40
14654,Diesel,DHARAMSHAL,31.827565,76.082197,85.8,0101000020E610000013B534B7420553407250C24CDBD33F40
14655,Petrol,DATYAR,30.8383268,76.988723,93.87,0101000020E61000006473D53C473F53403F5CCD959CD63E40
14656,Diesel,DATYAR,30.8383268,76.988723,86.25,0101000020E61000006473D53C473F53403F5CCD959CD63E40
14657,Petrol,SOLAN,30.912374,77.097347,94.53,0101000020E61000004757E9EE3A46534080B8AB5791E93E40
14658,Diesel,SOLAN,30.912374,77.097347,86.77,0101000020E61000004757E9EE3A46534080B8AB5791E93E40
14659,Petrol,JANGAL BERI,31.87308,76.55475,93.78,0101000020E61000002FDD240681235340ACCABE2B82DF3F40
14660,Diesel,JANGAL BERI,31.87308,76.55475,86.14,0101000020E61000002FDD240681235340ACCABE2B82DF3F40
14661,Petrol,MAUJA THARA,31.349656,76.21912,93.07,0101000020E61000009279E40F060E5340A5D93C0E83593F40
14662,Diesel,MAUJA THARA,31.349656,76.21912,85.46,0101000020E61000009279E40F060E5340A5D93C0E83593F40
14663,Petrol,JAWALAMUKHI,31.8760233,76.3092733,93.56,0101000020E6100000AA413D22CB135340B408201043E03F40
14664,Diesel,JAWALAMUKHI,31.8760233,76.3092733,85.92,0101000020E6100000AA413D22CB135340B408201043E03F40
14665,Petrol,SHIMLA,31.0756892,77.1817801,95.03,0101000020E610000012240049A24B534010A90E5E60133F40
14666,Diesel,SHIMLA,31.0756892,77.1817801,87.29,0101000020E610000012240049A24B534010A90E5E60133F40
14667,Petrol,TALWAR,31.899071,76.534417,93.99,0101000020E61000004B5B5CE33322534032C85D8429E63F40
14668,Diesel,TALWAR,31.899071,76.534417,86.33,0101000020E61000004B5B5CE33322534032C85D8429E63F40
14669,Petrol,SARASWATI NAGAR,31.12,77.75572,95.02,0101000020E6100000B83B6BB75D7053401F85EB51B81E3F40
14670,Diesel,SARASWATI NAGAR,31.12,77.75572,87.41,0101000020E6100000B83B6BB75D7053401F85EB51B81E3F40
14671,Petrol,HARIPURDHAR,30.7683588882,77.5302349653,95.02,0101000020E610000030CAA25EEF615340F168082BB3C43E40
14672,Diesel,HARIPURDHAR,30.7683588882,77.5302349653,87.26,0101000020E610000030CAA25EEF615340F168082BB3C43E40
14673,Petrol,Kullu,32.118319,77.148401,95.03,0101000020E6100000666CE8667F4953406ABFB513250F4040
14674,Diesel,Kullu,32.118319,77.148401,87.41,0101000020E6100000666CE8667F4953406ABFB513250F4040
14675,Petrol,NALAGARH,31.0643097541,76.9121617389,93.78,0101000020E61000003B4FA1DB603A53405EACA29A76103F40
14676,Diesel,NALAGARH,31.0643097541,76.9121617389,86.16,0101000020E61000003B4FA1DB603A53405EACA29A76103F40
14677,Petrol,DHARAMPUR,30.8990472328,77.0053064909,94.36,0101000020E6100000CF3709F156405340706F9EF527E63E40
14678,Diesel,DHARAMPUR,30.8990472328,77.0053064909,86.6,0101000020E6100000CF3709F156405340706F9EF527E63E40
14679,Petrol,una,31.352933,76.152862,93.07,0101000020E610000046B3B27DC8095340DEAD2CD1595A3F40
14680,Diesel,una,31.352933,76.152862,85.46,0101000020E610000046B3B27DC8095340DEAD2CD1595A3F40
14681,Petrol,Tauni devi,31.718772,76.577066,93.84,0101000020E61000008C683BA6EE245340D047197101B83F40
14682,Diesel,Tauni devi,31.718772,76.577066,86.16,0101000020E61000008C683BA6EE245340D047197101B83F40
14683,Petrol,GHANDAL,31.16332,77.04541,94.74,0101000020E6100000543A58FFE742534060C8EA56CF293F40
14684,Diesel,GHANDAL,31.16332,77.04541,86.91,0101000020E6100000543A58FFE742534060C8EA56CF293F40
14685,Petrol,KALRUHI,31.7072424,76.0972614,93.27,0101000020E6100000710AE18739065340345882D60DB53F40
14686,Diesel,KALRUHI,31.7072424,76.0972614,85.63,0101000020E6100000710AE18739065340345882D60DB53F40
14687,Petrol,CHAIL CHOWK,31.565933,76.998351,94.27,0101000020E610000073BB97FBE43F534028BA2EFCE0903F40
14688,Diesel,CHAIL CHOWK,31.565933,76.998351,86.58,0101000020E610000073BB97FBE43F534028BA2EFCE0903F40
14689,Petrol,SUNDERNAGAR,31.511425,76.88514,94.27,0101000020E61000006A183E22A6385340575BB1BFEC823F40
14690,Diesel,SUNDERNAGAR,31.511425,76.88514,86.58,0101000020E61000006A183E22A6385340575BB1BFEC823F40
14691,Petrol,MARHOON,31.973036,76.4684,94.06,0101000020E6100000925CFE43FA1D5340A6D425E318F93F40
14692,Diesel,MARHOON,31.973036,76.4684,86.38,0101000020E6100000925CFE43FA1D5340A6D425E318F93F40
14693,Petrol,RAIT,32.177785,76.227899,94.03,0101000020E6100000A1F2AFE5950E5340145CACA8C1164040
14694,Diesel,RAIT,32.177785,76.227899,86.36,0101000020E6100000A1F2AFE5950E5340145CACA8C1164040
14695,Petrol,KANDAGHAT,31.0106037263,77.0908943621,94.71,0101000020E61000000F279636D14553409BAC01EDB6023F40
14696,Diesel,KANDAGHAT,31.0106037263,77.0908943621,86.92,0101000020E61000000F279636D14553409BAC01EDB6023F40
14697,Petrol,pooh,31.7592734,78.5943635,95.02,0101000020E6100000E99B340D0AA6534005B9D5BD5FC23F40
14698,Diesel,pooh,31.7592734,78.5943635,87.41,0101000020E6100000E99B340D0AA6534005B9D5BD5FC23F40
14699,Petrol,CHANDPUR,31.370753,76.748573,93.88,0101000020E6100000CA6ABA9EE82F5340D6E429ABE95E3F40
14700,Diesel,CHANDPUR,31.370753,76.748573,86.23,0101000020E6100000CA6ABA9EE82F5340D6E429ABE95E3F40
14701,Petrol,MALANGAN,31.410369,76.600011,93.76,0101000020E6100000608F899466265340CF4A5AF10D693F40
14702,Diesel,MALANGAN,31.410369,76.600011,86.11,0101000020E6100000608F899466265340CF4A5AF10D693F40
14703,Petrol,TATTAPANI,31.2489086,77.0938878,94.65,0101000020E6100000949FF9410246534072B15879B83F3F40
14704,Diesel,TATTAPANI,31.2489086,77.0938878,86.94,0101000020E6100000949FF9410246534072B15879B83F3F40
14705,Petrol,SISSU,32.483466,77.113288,95.02,0101000020E6100000DFC14F1C404753402D5DC136E23D4040
14706,Diesel,SISSU,32.483466,77.113288,87.41,0101000020E6100000DFC14F1C404753402D5DC136E23D4040
14707,Petrol,PALAMPUR,32.1135061,76.5236928,94.46,0101000020E6100000A549CE2E84215340C1B22D5E870E4040
14708,Diesel,PALAMPUR,32.1135061,76.5236928,86.72,0101000020E6100000A549CE2E84215340C1B22D5E870E4040
14709,Petrol,Dehar,31.427208,76.817425,94.21,0101000020E6100000B37BF2B050345340EE96E4805D6D3F40
14710,Diesel,Dehar,31.427208,76.817425,86.54,0101000020E6100000B37BF2B050345340EE96E4805D6D3F40
14711,Petrol,SHILLIHAR,31.863704,77.164785,95.03,0101000020E6100000C47762D68B4A5340A46C91B41BDD3F40
14712,Diesel,SHILLIHAR,31.863704,77.164785,87.23,0101000020E6100000C47762D68B4A5340A46C91B41BDD3F40
14713,Petrol,BHUNTAR,31.876889,77.159894,95.03,0101000020E6100000E7340BB43B4A5340DE3829CC7BE03F40
14714,Diesel,BHUNTAR,31.876889,77.159894,87.23,0101000020E6100000E7340BB43B4A5340DE3829CC7BE03F40
14715,Petrol,Auhar,31.38056,76.723458,93.85,0101000020E6100000E481C8224D2E53406F2A52616C613F40
14716,Diesel,Auhar,31.38056,76.723458,86.2,0101000020E6100000E481C8224D2E53406F2A52616C613F40
14717,Petrol,PAONTA SAHIB,30.4100050524,77.5644809039,94.85,0101000020E6100000E45D837420645340B5405317F6683E40
14718,Diesel,PAONTA SAHIB,30.4100050524,77.5644809039,87.11,0101000020E6100000E45D837420645340B5405317F6683E40
14719,Petrol,Una,31.702438,76.085839,93.31,0101000020E61000002B6EDC627E055340B8770DFAD2B33F40
14720,Diesel,Una,31.702438,76.085839,85.67,0101000020E61000002B6EDC627E055340B8770DFAD2B33F40
14721,Petrol,Shimla,30.9335329,77.6322219,95.03,0101000020E61000002914D85276685340733D1B03FCEE3E40
14722,Diesel,Shimla,30.9335329,77.6322219,87.41,0101000020E61000002914D85276685340733D1B03FCEE3E40
14723,Petrol,Mandi,31.61142,76.93237,94.14,0101000020E6100000617138F3AB3B5340CD1E6805869C3F40
14724,Diesel,Mandi,31.61142,76.93237,86.46,0101000020E6100000617138F3AB3B5340CD1E6805869C3F40
14725,Petrol,Shimla,31.2051379,77.3958968,95.02,0101000020E6100000D425885F565953408DABDBEA83343F40
14726,Diesel,Shimla,31.2051379,77.3958968,87.41,0101000020E6100000D425885F565953408DABDBEA83343F40
14727,Petrol,ROHRU,31.2083118,77.7491763,95.03,0101000020E61000000DDC2681F26F5340F35E10EC53353F40
14728,Diesel,ROHRU,31.2083118,77.7491763,87.41,0101000020E61000000DDC2681F26F5340F35E10EC53353F40
14729,Petrol,DEHRA,31.875589,76.268319,93.56,0101000020E61000004F7974232C115340C3BCC79926E03F40
14730,Diesel,DEHRA,31.875589,76.268319,85.92,0101000020E61000004F7974232C115340C3BCC79926E03F40
14731,Petrol,JATHIA DEVI,31.0866391,77.0952829,95.03,0101000020E61000008ED7721D194653400C0EE5FA2D163F40
14732,Diesel,JATHIA DEVI,31.0866391,77.0952829,87.19,0101000020E61000008ED7721D194653400C0EE5FA2D163F40
14733,Petrol,Hamirpur,31.72866,76.440618,93.82,0101000020E6100000DA01D715331C534043E7357689BA3F40
14734,Diesel,Hamirpur,31.72866,76.440618,86.13,0101000020E6100000DA01D715331C534043E7357689BA3F40
14735,Petrol,Mandi,31.591865,76.931268,94.27,0101000020E6100000EDF318E5993B5340A4A5F27684973F40
14736,Diesel,Mandi,31.591865,76.931268,86.58,0101000020E6100000EDF318E5993B5340A4A5F27684973F40
14737,Petrol,AMB,31.68448,76.12592,93.27,0101000020E6100000637AC2120F0853401EC4CE143AAF3F40
14738,Diesel,AMB,31.68448,76.12592,85.63,0101000020E6100000637AC2120F0853401EC4CE143AAF3F40
14739,Petrol,Baragran,32.13444,77.15419,95.03,0101000020E6100000B2D7BB3FDE4953401AA3755435114040
14740,Diesel,Baragran,32.13444,77.15419,87.41,0101000020E6100000B2D7BB3FDE4953401AA3755435114040
14741,Petrol,BARMANA,31.378264,76.807885,94.05,0101000020E6100000747B4963B43353401041D5E8D5603F40
14742,Diesel,BARMANA,31.378264,76.807885,86.38,0101000020E6100000747B4963B43353401041D5E8D5603F40
14743,Petrol,SOLAN,30.924955,77.1064911,94.53,0101000020E61000002AF40BC0D04653408D45D3D9C9EC3E40
14744,Diesel,SOLAN,30.924955,77.1064911,86.77,0101000020E61000002AF40BC0D04653408D45D3D9C9EC3E40
14745,Petrol,JAMMU,32.693539,74.8498,95.48,0101000020E610000003098A1F63B6524012C0CDE2C5584040
14746,Diesel,JAMMU,32.693539,74.8498,81.32,0101000020E610000003098A1F63B6524012C0CDE2C5584040
14747,Petrol,PAHELGHAM,34.011381,75.317882,97.48,0101000020E61000002C7FBE2D58D45240DC65BFEE74014140
14748,Diesel,PAHELGHAM,34.011381,75.317882,83.31,0101000020E61000002C7FBE2D58D45240DC65BFEE74014140
14749,Petrol,PULWAMA,33.885429,74.91135,97.47,0101000020E61000006A4DF38E53BA52400AF7CABC55F14040
14750,Diesel,PULWAMA,33.885429,74.91135,83.31,0101000020E61000006A4DF38E53BA52400AF7CABC55F14040
14751,Petrol,JAMMU,32.73025,74.85878,95.48,0101000020E61000005E9D6340F6B65240B6F3FDD4785D4040
14752,Diesel,JAMMU,32.73025,74.85878,81.32,0101000020E61000005E9D6340F6B65240B6F3FDD4785D4040
14753,Petrol,HANDWARA,34.409056,74.311725,100.38,0101000020E61000001E166A4DF3935240C51D6FF25B344140
14754,Diesel,HANDWARA,34.409056,74.311725,85.48,0101000020E61000001E166A4DF3935240C51D6FF25B344140
14755,Petrol,JAMMU,32.702991,74.855484,95.48,0101000020E61000001590F63FC0B65240F030ED9BFB594040
14756,Diesel,JAMMU,32.702991,74.855484,81.32,0101000020E61000001590F63FC0B65240F030ED9BFB594040
14757,Petrol,JAMMU,32.714751,74.886061,95.48,0101000020E6100000B5503239B5B8524043E4F4F57C5B4040
14758,Diesel,JAMMU,32.714751,74.886061,81.32,0101000020E6100000B5503239B5B8524043E4F4F57C5B4040
14759,Petrol,ANANTNAG,33.735452,75.143102,97.47,0101000020E6100000807F4A9528C952408FE3874A23DE4040
14760,Diesel,ANANTNAG,33.735452,75.143102,83.32,0101000020E6100000807F4A9528C952408FE3874A23DE4040
14761,Petrol,JAMMU,32.681557,74.843651,95.48,0101000020E6100000368FC360FEB5524010AE80423D574040
14762,Diesel,JAMMU,32.681557,74.843651,81.32,0101000020E6100000368FC360FEB5524010AE80423D574040
14763,Petrol,AWANTIPUR,33.911532,75.017702,97.47,0101000020E6100000B9C4910722C15240F5A0A014ADF44040
14764,Diesel,AWANTIPUR,33.911532,75.017702,83.31,0101000020E6100000B9C4910722C15240F5A0A014ADF44040
14765,Petrol,NAGROTA,32.780102,74.88543,95.48,0101000020E61000006D3997E2AAB85240A8C5E061DA634040
14766,Diesel,NAGROTA,32.780102,74.88543,81.32,0101000020E61000006D3997E2AAB85240A8C5E061DA634040
14767,Petrol,NAGROTA,32.7906,74.902,95.48,0101000020E61000007D3F355EBAB95240DA1B7C6132654040
14768,Diesel,NAGROTA,32.7906,74.902,81.32,0101000020E61000007D3F355EBAB95240DA1B7C6132654040
14769,Petrol,KHANABAL,33.750602,75.121337,97.47,0101000020E6100000DDB243FCC3C75240F627F1B913E04040
14770,Diesel,KHANABAL,33.750602,75.121337,83.31,0101000020E6100000DDB243FCC3C75240F627F1B913E04040
14771,Petrol,SOPORE,34.290668,74.458652,100.19,0101000020E6100000AE0FEB8D5A9D524032FFE89B34254140
14772,Diesel,SOPORE,34.290668,74.458652,85.3,0101000020E6100000AE0FEB8D5A9D524032FFE89B34254140
14773,Petrol,NAGROTA,32.78526,74.8955,95.48,0101000020E61000005A643BDF4FB95240B16D516683644040
14774,Diesel,NAGROTA,32.78526,74.8955,81.32,0101000020E61000005A643BDF4FB95240B16D516683644040
14775,Petrol,PATTAN,34.146677,74.571882,99.97,0101000020E6100000F3CAF5B699A45240A609DB4FC6124140
14776,Diesel,PATTAN,34.146677,74.571882,85.12,0101000020E6100000F3CAF5B699A45240A609DB4FC6124140
14777,Petrol,JAMMU,32.73851,74.858269,95.48,0101000020E6100000EC8A19E1EDB652406DE2E47E875E4040
14778,Diesel,JAMMU,32.73851,74.858269,81.32,0101000020E6100000EC8A19E1EDB652406DE2E47E875E4040
14779,Petrol,SAMBA,32.64201,74.911966,95.48,0101000020E61000001844A4A65DBA52403CDA38622D524040
14780,Diesel,SAMBA,32.64201,74.911966,81.32,0101000020E61000001844A4A65DBA52403CDA38622D524040
14781,Petrol,JAMMU,32.714985,74.886902,95.48,0101000020E610000073309B00C3B85240B610E4A0845B4040
14782,Diesel,JAMMU,32.714985,74.886902,81.32,0101000020E610000073309B00C3B85240B610E4A0845B4040
14783,Petrol,JAMMU,32.771004,74.832954,95.48,0101000020E6100000A2444B1E4FB55240E78A5242B0624040
14784,Diesel,JAMMU,32.771004,74.832954,81.32,0101000020E6100000A2444B1E4FB55240E78A5242B0624040
14785,Petrol,UDHAMPUR,32.931995,75.141753,96.71,0101000020E610000008C72C7B12C952408C84B69C4B774040
14786,Diesel,UDHAMPUR,32.931995,75.141753,82.28,0101000020E610000008C72C7B12C952408C84B69C4B774040
14787,Petrol,JAMMU,33.163368,75.309776,95.48,0101000020E61000007C45B75ED3D35240419B1C3EE9944040
14788,Diesel,JAMMU,33.163368,75.309776,81.32,0101000020E61000007C45B75ED3D35240419B1C3EE9944040
14789,Petrol,AKHNOOR,32.899311,74.740433,95.7,0101000020E610000044F8174163AF52406EF7729F1C734040
14790,Diesel,AKHNOOR,32.899311,74.740433,81.53,0101000020E610000044F8174163AF52406EF7729F1C734040
14791,Petrol,DOMANA,32.796516,74.782646,95.48,0101000020E610000018963FDF16B25240D05E7D3CF4654040
14792,Diesel,DOMANA,32.796516,74.782646,81.32,0101000020E610000018963FDF16B25240D05E7D3CF4654040
14793,Petrol,JAMMU,32.714464,74.885714,95.48,0101000020E6100000FFE6C589AFB85240AD156D8E735B4040
14794,Diesel,JAMMU,32.714464,74.885714,81.32,0101000020E6100000FFE6C589AFB85240AD156D8E735B4040
14795,Petrol,SOPORE,34.290185,74.459322,100.19,0101000020E610000055151A88659D5240176536C824254140
14796,Diesel,SOPORE,34.290185,74.459322,85.3,0101000020E610000055151A88659D5240176536C824254140
14797,Petrol,PAMPORE,34.006272,74.913822,99.64,0101000020E61000006117450F7CBA5240B5705985CD004140
14798,Diesel,PAMPORE,34.006272,74.913822,84.82,0101000020E61000006117450F7CBA5240B5705985CD004140
14799,Petrol,KATHUA,32.3829,75.5929,96.24,0101000020E61000001973D712F2E55240B7D100DE02314040
14800,Diesel,KATHUA,32.3829,75.5929,82.03,0101000020E61000001973D712F2E55240B7D100DE02314040
14801,Petrol,SRINAGAR,34.063843,74.783439,99.71,0101000020E61000004DDA54DD23B252400D8AE6012C084140
14802,Diesel,SRINAGAR,34.063843,74.783439,84.88,0101000020E61000004DDA54DD23B252400D8AE6012C084140
14803,Petrol,KUPWARA,34.520909,74.26,100.55,0101000020E6100000713D0AD7A390524096986725AD424140
14804,Diesel,KUPWARA,34.520909,74.26,85.64,0101000020E6100000713D0AD7A390524096986725AD424140
14805,Petrol,SRINAGAR,34.068546,74.773048,99.71,0101000020E61000003F8F519E79B15240C422861DC6084140
14806,Diesel,SRINAGAR,34.068546,74.773048,84.88,0101000020E61000003F8F519E79B15240C422861DC6084140
14807,Petrol,UDHAMPUR,32.933502,75.144352,96.71,0101000020E61000002EC72B103DC95240136058FE7C774040
14808,Diesel,UDHAMPUR,32.933502,75.144352,82.28,0101000020E61000002EC72B103DC95240136058FE7C774040
14809,Petrol,JAMMU,32.71151,74.859894,95.48,0101000020E6100000B401D88008B7524073637AC2125B4040
14810,Diesel,JAMMU,32.71151,74.859894,81.32,0101000020E6100000B401D88008B7524073637AC2125B4040
14811,Petrol,KATHUA,32.476555,75.308548,95.94,0101000020E6100000C24F1C40BFD3524065DF15C1FF3C4040
14812,Diesel,KATHUA,32.476555,75.308548,81.75,0101000020E6100000C24F1C40BFD3524065DF15C1FF3C4040
14813,Petrol,NAGROTA,32.6366,74.9314,95.48,0101000020E6100000A4DFBE0E9CBB52401A51DA1B7C514040
14814,Diesel,NAGROTA,32.6366,74.9314,81.32,0101000020E6100000A4DFBE0E9CBB52401A51DA1B7C514040
14815,Petrol,SRINAGAR,34.09183,74.776752,99.71,0101000020E61000009146054EB6B152405665DF15C10B4140
14816,Diesel,SRINAGAR,34.09183,74.776752,84.88,0101000020E61000009146054EB6B152405665DF15C10B4140
14817,Petrol,SOPORE,34.238165,74.457613,100.03,0101000020E61000005D4E0988499D5240A306D3307C1E4140
14818,Diesel,SOPORE,34.238165,74.457613,85.18,0101000020E61000005D4E0988499D5240A306D3307C1E4140
14819,Petrol,RAWALPORA,34.028838,74.831423,99.71,0101000020E61000001A89D00836B55240E770ADF6B0034140
14820,Diesel,RAWALPORA,34.028838,74.831423,84.88,0101000020E61000001A89D00836B55240E770ADF6B0034140
14821,Petrol,JAMMU,32.714409,74.886948,95.48,0101000020E61000002B508BC1C3B85240EA7B0DC1715B4040
14822,Diesel,JAMMU,32.714409,74.886948,81.32,0101000020E61000002B508BC1C3B85240EA7B0DC1715B4040
14823,Petrol,R.S.PURA,32.604881,74.73204,95.58,0101000020E610000049D74CBED9AE5240637C98BD6C4D4040
14824,Diesel,R.S.PURA,32.604881,74.73204,81.41,0101000020E610000049D74CBED9AE5240637C98BD6C4D4040
14825,Petrol,SURANKOT,33.65697,74.25248,97.47,0101000020E610000039B9DFA128905240003ACC9717D44040
14826,Diesel,SURANKOT,33.65697,74.25248,83.31,0101000020E610000039B9DFA128905240003ACC9717D44040
14827,Petrol,JAMMU,32.670163,74.87037,95.48,0101000020E6100000D95A5F24B4B75240A0FEB3E6C7554040
14828,Diesel,JAMMU,32.670163,74.87037,81.32,0101000020E6100000D95A5F24B4B75240A0FEB3E6C7554040
14829,Petrol,KATHUA,32.463913,75.339897,95.95,0101000020E61000008BC058DFC0D5524039984D80613B4040
14830,Diesel,KATHUA,32.463913,75.339897,81.75,0101000020E61000008BC058DFC0D5524039984D80613B4040
14831,Petrol,BANDIPORE,34.401736,74.654621,100.12,0101000020E610000097917A4FE5A952401CD0D2156C334140
14832,Diesel,BANDIPORE,34.401736,74.654621,85.26,0101000020E610000097917A4FE5A952401CD0D2156C334140
